537.358	537.358	64465	64465	537.358
537.358	537.358	64462	64463.5	537.358
537.358	537.358	64472	64466.3	537.359
537.358	537.358	64448	64461.8	537.358
537.358	537.358	64449	64459.2	537.356
537.358	537.358	64448	64457.3	537.357
537.358	537.358	64504	64464	537.358
537.358	537.358	64485	64466.6	537.357
537.357	537.358	64455	64465.3	537.357
537.357	537.358	64458	64464.6	537.355
537.357	537.358	64421	64460.6	537.357
537.357	537.358	64427	64457.8	537.357
537.357	537.358	64442	64456.6	537.356
537.357	537.358	64463	64457.1	537.357
537.357	537.358	64514	64460.9	537.358
537.357	537.357	64483	64462.2	537.358
537.357	537.357	64459	64462.1	537.355
537.357	537.357	64454	64461.6	537.355
537.357	537.357	64459	64461.5	537.354
537.357	537.357	64474	64462.1	537.355
537.357	537.357	64498	64463.8	537.356
537.357	537.357	64525	64466.6	537.355
537.356	537.357	64504	64468.2	537.353
537.356	537.357	64512	64470	537.353
537.356	537.357	64529	64472.4	537.356
537.356	537.357	64555	64475.6	537.356
537.356	537.357	64567	64479	537.353
537.356	537.357	64582	64482.6	537.349
537.356	537.357	64591	64486.4	537.35
537.356	537.357	64583	64489.6	537.351
537.355	537.357	64580	64492.5	537.351
537.355	537.357	64574	64495.1	537.356
537.355	537.357	64540	64496.4	537.358
537.356	537.357	64560	64498.3	537.359
537.356	537.357	64556	64499.9	537.356
537.356	537.357	64576	64502.1	537.353
537.355	537.357	64552	64503.4	537.352
537.355	537.357	64531	64504.1	537.355
537.355	537.357	64588	64506.3	537.352
537.355	537.357	64614	64509	537.349
537.355	537.357	64584	64510.8	537.345
537.355	537.356	64545	64511.6	537.347
537.355	537.356	64543	64512.3	537.348
537.354	537.356	64529	64512.7	537.347
537.354	537.356	64507	64512.6	537.347
537.354	537.356	64500	64512.3	537.349
537.354	537.356	64497	64512	537.352
537.354	537.356	64476	64511.2	537.354
537.354	537.356	64468	64510.4	537.355
537.354	537.356	64505	64510.3	537.356
537.354	537.356	64526	64510.6	537.355
537.354	537.356	64550	64511.3	537.354
537.354	537.356	64582	64512.7	537.352
537.354	537.356	64621	64514.7	537.353
537.354	537.356	64632	64516.8	537.353
537.354	537.356	64624	64518.7	537.352
537.354	537.356	64611	64520.3	537.356
537.354	537.356	64601	64521.7	537.356
537.354	537.356	64577	64522.7	537.357
537.354	537.356	64595	64523.9	537.358
537.354	537.356	64618	64525.4	537.356
537.354	537.356	64625	64527	537.351
537.354	537.356	64629	64528.6	537.35
537.354	537.356	64659	64530.7	537.35
537.354	537.356	64690	64533.1	537.351
537.354	537.356	64688	64535.5	537.353
537.354	537.356	64690	64537.8	537.354
537.354	537.356	64679	64539.9	537.355
537.354	537.356	64684	64541.9	537.355
537.354	537.356	64632	64543.2	537.354
537.354	537.356	64634	64544.5	537.35
537.354	537.356	64636	64545.8	537.352
537.354	537.355	64639	64547.1	537.349
537.354	537.355	64634	64548.2	537.351
537.354	537.355	64614	64549.1	537.35
537.354	537.355	64612	64549.9	537.35
537.354	537.355	64596	64550.5	537.353
537.354	537.355	64569	64550.8	537.353
537.354	537.355	64538	64550.6	537.352
537.354	537.355	64534	64550.4	537.351
537.354	537.355	64512	64549.9	537.349
537.354	537.355	64499	64549.3	537.35
537.354	537.355	64497	64548.7	537.352
537.354	537.355	64541	64548.6	537.353
537.353	537.355	64556	64548.7	537.35
537.353	537.355	64601	64549.3	537.348
537.353	537.355	64649	64550.4	537.35
537.353	537.355	64692	64552	537.352
537.353	537.355	64676	64553.4	537.354
537.353	537.355	64649	64554.5	537.355
537.353	537.355	64653	64555.6	537.355
537.353	537.355	64685	64557	537.354
537.353	537.355	64666	64558.2	537.351
537.353	537.355	64686	64559.5	537.347
537.353	537.355	64671	64560.7	537.346
537.353	537.355	64626	64561.4	537.346
537.353	537.355	64641	64562.2	537.347
537.353	537.355	64664	64563.2	537.346
537.353	537.355	64664	64564.2	537.349
537.353	537.355	64614	64564.7	537.352
537.353	537.355	64616	64565.2	537.354
537.353	537.355	64617	64565.8	537.354
537.353	537.355	64592	64566	537.354
537.353	537.355	64606	64566.4	537.355
537.353	537.355	64589	64566.6	537.356
537.353	537.355	64573	64566.7	537.353
537.353	537.355	64545	64566.5	537.349
537.353	537.355	64567	64566.5	537.349
537.353	537.355	64586	64566.7	537.348
537.353	537.355	64594	64566.9	537.352
537.353	537.355	64576	64567	537.348
537.353	537.355	64614	64567.4	537.346
537.353	537.355	64631	64568	537.344
537.353	537.355	64662	64568.8	537.346
537.353	537.355	64668	64569.7	537.348
537.353	537.355	64668	64570.5	537.345
537.353	537.355	64650	64571.2	537.345
537.352	537.355	64641	64571.8	537.348
537.352	537.355	64634	64572.3	537.352
537.352	537.355	64575	64572.3	537.355
537.353	537.355	64552	64572.1	537.356
537.353	537.355	64525	64571.8	537.351
537.352	537.355	64518	64571.3	537.351
537.352	537.355	64526	64571	537.352
537.352	537.354	64502	64570.4	537.353
537.352	537.354	64531	64570.1	537.354
537.353	537.354	64489	64569.5	537.354
537.353	537.354	64485	64568.8	537.352
537.352	537.354	64466	64568	537.351
537.352	537.354	64455	64567.1	537.352
537.353	537.354	64451	64566.2	537.355
537.353	537.354	64427	64565.2	537.355
537.353	537.354	64439	64564.2	537.355
537.353	537.354	64499	64563.8	537.352
537.353	537.354	64543	64563.6	537.35
537.352	537.354	64510	64563.2	537.349
537.352	537.354	64525	64562.9	537.348
537.352	537.354	64512	64562.6	537.349
537.352	537.354	64549	64562.5	537.351
537.352	537.354	64531	64562.2	537.352
537.352	537.354	64519	64561.9	537.352
537.352	537.354	64502	64561.5	537.348
537.352	537.354	64486	64561	537.347
537.352	537.354	64492	64560.5	537.344
537.352	537.354	64546	64560.4	537.345
537.352	537.354	64528	64560.2	537.343
537.352	537.354	64595	64560.4	537.343
537.352	537.354	64614	64560.8	537.346
537.352	537.354	64629	64561.2	537.347
537.352	537.354	64632	64561.7	537.345
537.352	537.354	64634	64562.2	537.344
537.352	537.354	64658	64562.8	537.345
537.352	537.354	64675	64563.5	537.344
537.352	537.354	64682	64564.3	537.342
537.352	537.354	64706	64565.2	537.344
