0.540315	0.544187	256558	256237	0.534721
0.540296	0.544173	256558	256238	0.534696
0.540277	0.54416	256567	256239	0.534672
0.540258	0.544147	256563	256240	0.53465
0.54024	0.544134	256565	256241	0.534627
0.540221	0.544121	256552	256242	0.534605
0.540202	0.544109	256557	256243	0.534584
0.540184	0.544096	256569	256244	0.534563
0.540165	0.544083	256580	256245	0.534541
0.540147	0.54407	256608	256247	0.534521
0.540129	0.544057	256602	256248	0.534498
0.54011	0.544044	256603	256249	0.534474
0.540092	0.544031	256621	256250	0.534454
0.540074	0.544019	256625	256251	0.534433
0.540055	0.544006	256632	256253	0.53441
0.540037	0.543993	256623	256254	0.534383
0.540019	0.543981	256612	256255	0.53436
0.540001	0.543968	256602	256256	0.534335
0.539983	0.543955	256605	256257	0.534313
0.539965	0.543943	256605	256258	0.534293
0.539947	0.54393	256621	256259	0.534272
0.539929	0.543917	256630	256260	0.534252
0.539911	0.543905	256643	256262	0.534232
0.539893	0.543892	256628	256263	0.534209
0.539876	0.54388	256619	256264	0.534187
0.539858	0.543867	256599	256265	0.534162
0.53984	0.543855	256574	256266	0.534138
0.539822	0.543842	256580	256267	0.534118
0.539805	0.54383	256560	256268	0.534095
0.539787	0.543818	256550	256269	0.534073
0.53977	0.543805	256534	256269	0.534051
0.539752	0.543793	256558	256270	0.53403
0.539735	0.54378	256539	256271	0.534007
0.539717	0.543768	256545	256272	0.533986
0.5397	0.543756	256526	256273	0.533968
0.539683	0.543744	256531	256274	0.533949
0.539665	0.543731	256536	256274	0.533927
0.539648	0.543719	256544	256275	0.533906
0.539631	0.543707	256565	256276	0.533883
0.539614	0.543695	256539	256277	0.533861
0.539597	0.543683	256556	256278	0.533842
0.53958	0.54367	256555	256278	0.533821
0.539562	0.543658	256559	256279	0.533801
0.539545	0.543646	256533	256280	0.533782
0.539529	0.543634	256544	256281	0.533763
0.539512	0.543622	256538	256282	0.533741
0.539495	0.54361	256533	256282	0.533722
0.539478	0.543598	256524	256283	0.533701
0.539461	0.543586	256529	256284	0.53368
0.539444	0.543574	256545	256284	0.533659
0.539428	0.543562	256521	256285	0.533638
0.539411	0.54355	256499	256286	0.533616
0.539394	0.543538	256500	256286	0.533595
0.539378	0.543526	256497	256287	0.533573
0.539361	0.543515	256466	256287	0.533551
0.539344	0.543503	256490	256288	0.533531
0.539328	0.543491	256477	256289	0.533511
0.539311	0.543479	256449	256289	0.53349
0.539295	0.543467	256432	256289	0.53347
0.539279	0.543456	256423	256290	0.533451
0.539262	0.543444	256413	256290	0.533434
0.539246	0.543432	256418	256291	0.533415
0.53923	0.54342	256411	256291	0.533395
0.539213	0.543409	256425	256291	0.533376
0.539197	0.543397	256441	256292	0.533358
0.539181	0.543385	256427	256292	0.533337
0.539165	0.543374	256413	256292	0.533316
0.539149	0.543362	256415	256293	0.533297
0.539133	0.543351	256441	256293	0.533281
0.539116	0.543339	256440	256294	0.533262
0.5391	0.543327	256440	256294	0.533242
0.539084	0.543316	256436	256294	0.533222
0.539069	0.543304	256426	256295	0.533204
0.539053	0.543293	256444	256295	0.533185
0.539037	0.543281	256448	256295	0.533166
0.539021	0.54327	256450	256296	0.533148
0.539005	0.543259	256436	256296	0.533129
0.538989	0.543247	256420	256297	0.533109
0.538974	0.543236	256424	256297	0.533089
0.538958	0.543224	256441	256297	0.53307
0.538942	0.543213	256456	256298	0.533051
0.538927	0.543202	256458	256298	0.533031
0.538911	0.54319	256465	256299	0.533012
0.538895	0.543179	256477	256299	0.532994
0.53888	0.543168	256482	256300	0.532975
0.538864	0.543156	256478	256300	0.532956
0.538849	0.543145	256476	256300	0.532939
0.538834	0.543134	256429	256301	0.532919
0.538818	0.543123	256424	256301	0.532901
0.538803	0.543112	256439	256301	0.532884
0.538787	0.5431	256437	256302	0.532866
0.538772	0.543089	256428	256302	0.532847
0.538757	0.543078	256451	256303	0.532829
0.538742	0.543067	256447	256303	0.532809
0.538726	0.543056	256447	256303	0.53279
0.538711	0.543045	256429	256304	0.532771
0.538696	0.543034	256429	256304	0.532752
0.538681	0.543023	256415	256304	0.532734
0.538666	0.543012	256418	256304	0.532717
0.538651	0.543001	256428	256305	0.532698
0.538636	0.54299	256405	256305	0.532681
0.538621	0.542979	256408	256305	0.532664
0.538606	0.542968	256396	256306	0.532648
0.538591	0.542957	256387	256306	0.53263
0.538576	0.542946	256396	256306	0.532613
0.538561	0.542935	256412	256306	0.532597
0.538546	0.542924	256401	256306	0.53258
0.538531	0.542913	256393	256307	0.532562
0.538517	0.542902	256411	256307	0.532545
0.538502	0.542891	256415	256307	0.53253
0.538487	0.542881	256404	256307	0.532512
0.538472	0.54287	256398	256308	0.532496
0.538458	0.542859	256410	256308	0.532481
0.538443	0.542848	256419	256308	0.532463
0.538429	0.542838	256438	256308	0.532447
0.538414	0.542827	256432	256309	0.532428
0.538399	0.542816	256455	256309	0.532412
0.538385	0.542805	256457	256310	0.532394
0.53837	0.542795	256452	256310	0.532377
0.538356	0.542784	256434	256310	0.532358
0.538342	0.542773	256397	256310	0.53234
0.538327	0.542763	256428	256311	0.532323
0.538313	0.542752	256417	256311	0.532306
0.538298	0.542742	256416	256311	0.532288
0.538284	0.542731	256401	256311	0.53227
0.53827	0.54272	256391	256312	0.532253
0.538256	0.54271	256377	256312	0.532235
0.538241	0.542699	256351	256312	0.532217
0.538227	0.542689	256336	256312	0.532201
0.538213	0.542678	256338	256312	0.532183
0.538199	0.542668	256327	256312	0.532167
0.538185	0.542657	256340	256312	0.532151
0.538171	0.542647	256345	256312	0.532137
0.538156	0.542636	256317	256312	0.532118
0.538142	0.542626	256326	256312	0.5321
0.538128	0.542616	256318	256312	0.532084
0.538114	0.542605	256305	256312	0.532069
0.5381	0.542595	256292	256312	0.532053
0.538086	0.542584	256281	256312	0.532034
0.538073	0.542574	256264	256312	0.532017
0.538059	0.542564	256285	256312	0.532001
0.538045	0.542553	256306	256312	0.531985
0.538031	0.542543	256327	256312	0.531972
0.538017	0.542533	256323	256312	0.531956
0.538003	0.542523	256294	256312	0.531938
0.53799	0.542512	256292	256312	0.531922
0.537976	0.542502	256301	256312	0.531906
0.537962	0.542492	256318	256312	0.531892
0.537949	0.542482	256322	256312	0.531879
0.537935	0.542471	256337	256312	0.531864
0.537921	0.542461	256350	256312	0.531847
0.537908	0.542451	256334	256312	0.531832
0.537894	0.542441	256336	256312	0.531816
0.537881	0.542431	256344	256312	0.531801
0.537867	0.542421	256343	256312	0.531787
0.537854	0.542411	256371	256312	0.531771
0.53784	0.5424	256381	256312	0.531756
0.537827	0.54239	256372	256313	0.531739
0.537813	0.54238	256377	256313	0.531722
0.5378	0.54237	256381	256313	0.531705
0.537786	0.54236	256371	256313	0.53169
0.537773	0.54235	256387	256313	0.531673
0.53776	0.54234	256403	256313	0.531657
0.537746	0.54233	256407	256314	0.531641
0.537733	0.54232	256407	256314	0.531625
0.53772	0.54231	256397	256314	0.531609
0.537707	0.5423	256400	256314	0.531594
0.537694	0.54229	256396	256314	0.531578
0.53768	0.542281	256400	256315	0.531562
0.537667	0.542271	256406	256315	0.531548
0.537654	0.542261	256417	256315	0.531535
0.537641	0.542251	256392	256315	0.531518
0.537628	0.542241	256384	256315	0.531502
0.537615	0.542231	256398	256315	0.531486
0.537602	0.542221	256389	256316	0.531469
0.537589	0.542212	256382	256316	0.531454
0.537576	0.542202	256402	256316	0.531438
0.537563	0.542192	256409	256316	0.531423
0.53755	0.542182	256409	256316	0.531406
0.537537	0.542172	256424	256317	0.53139
0.537524	0.542163	256423	256317	0.531375
0.537511	0.542153	256426	256317	0.53136
0.537498	0.542143	256452	256317	0.531348
0.537485	0.542134	256435	256318	0.531333
0.537472	0.542124	256454	256318	0.531319
0.53746	0.542114	256444	256318	0.531306
0.537447	0.542104	256438	256318	0.531292
0.537434	0.542095	256424	256319	0.531276
0.537421	0.542085	256404	256319	0.531262
0.537409	0.542076	256411	256319	0.53125
0.537396	0.542066	256412	256319	0.531237
0.537383	0.542056	256423	256319	0.531222
0.537371	0.542047	256439	256320	0.531208
0.537358	0.542037	256433	256320	0.531193
0.537346	0.542028	256436	256320	0.531178
0.537333	0.542018	256444	256320	0.531163
0.53732	0.542009	256456	256321	0.53115
0.537308	0.541999	256429	256321	0.531135
0.537295	0.54199	256437	256321	0.531121
0.537283	0.54198	256440	256321	0.531106
0.537271	0.541971	256428	256321	0.531092
0.537258	0.541961	256450	256322	0.53108
0.537246	0.541952	256450	256322	0.531067
0.537233	0.541942	256450	256322	0.531054
0.537221	0.541933	256442	256322	0.53104
0.537209	0.541923	256461	256323	0.531025
0.537196	0.541914	256455	256323	0.531011
0.537184	0.541905	256438	256323	0.530998
0.537172	0.541895	256398	256323	0.530984
0.537159	0.541886	256370	256323	0.53097
0.537147	0.541877	256364	256324	0.530956
0.537135	0.541867	256358	256324	0.530942
0.537123	0.541858	256359	256324	0.53093
0.537111	0.541849	256360	256324	0.530915
0.537098	0.541839	256406	256324	0.530903
0.537086	0.54183	256408	256324	0.530889
0.537074	0.541821	256425	256324	0.530875
0.537062	0.541812	256415	256324	0.530863
0.53705	0.541802	256425	256325	0.530851
0.537038	0.541793	256417	256325	0.530837
0.537026	0.541784	256399	256325	0.530822
0.537014	0.541775	256397	256325	0.530808
0.537002	0.541765	256422	256325	0.530795
0.53699	0.541756	256421	256325	0.53078
0.536978	0.541747	256423	256326	0.530768
0.536966	0.541738	256433	256326	0.530755
0.536954	0.541729	256424	256326	0.530742
0.536942	0.54172	256430	256326	0.530729
0.536931	0.54171	256436	256326	0.530716
0.536919	0.541701	256441	256327	0.530702
0.536907	0.541692	256419	256327	0.530689
0.536895	0.541683	256436	256327	0.530676
0.536883	0.541674	256460	256327	0.530662
0.536872	0.541665	256456	256328	0.530649
0.53686	0.541656	256479	256328	0.530636
0.536848	0.541647	256468	256328	0.530623
0.536836	0.541638	256471	256328	0.530611
0.536825	0.541629	256481	256329	0.530599
0.536813	0.54162	256478	256329	0.530587
0.536801	0.541611	256488	256329	0.530573
0.53679	0.541602	256497	256330	0.530561
0.536778	0.541593	256487	256330	0.530548
0.536767	0.541584	256491	256330	0.530535
0.536755	0.541575	256488	256330	0.530522
0.536744	0.541566	256502	256331	0.530509
0.536732	0.541557	256511	256331	0.530496
0.53672	0.541548	256526	256331	0.530483
0.536709	0.541539	256523	256332	0.530471
0.536698	0.541531	256497	256332	0.530458
0.536686	0.541522	256510	256332	0.530446
0.536675	0.541513	256538	256333	0.530434
0.536663	0.541504	256538	256333	0.530421
0.536652	0.541495	256542	256334	0.530406
0.53664	0.541486	256536	256334	0.530393
0.536629	0.541478	256511	256334	0.53038
0.536618	0.541469	256516	256335	0.530367
0.536606	0.54146	256520	256335	0.530355
0.536595	0.541451	256515	256335	0.530341
0.536584	0.541442	256553	256336	0.530328
0.536573	0.541434	256540	256336	0.530316
0.536561	0.541425	256530	256336	0.530305
0.53655	0.541416	256545	256337	0.530293
0.536539	0.541407	256533	256337	0.530281
0.536528	0.541399	256540	256337	0.530268
0.536516	0.54139	256561	256338	0.530257
0.536505	0.541381	256574	256338	0.530246
0.536494	0.541373	256575	256339	0.530234
0.536483	0.541364	256571	256339	0.530222
0.536472	0.541355	256571	256339	0.53021
0.536461	0.541347	256565	256340	0.530199
0.53645	0.541338	256579	256340	0.530187
0.536439	0.541329	256569	256341	0.530174
0.536428	0.541321	256583	256341	0.530162
0.536417	0.541312	256564	256342	0.53015
0.536406	0.541304	256538	256342	0.530137
0.536395	0.541295	256537	256342	0.530126
0.536384	0.541286	256534	256343	0.530113
0.536373	0.541278	256530	256343	0.530101
0.536362	0.541269	256551	256343	0.530088
0.536351	0.541261	256566	256344	0.530076
0.53634	0.541252	256549	256344	0.530064
0.536329	0.541244	256536	256344	0.530051
0.536318	0.541235	256546	256345	0.530039
0.536308	0.541227	256579	256345	0.530028
0.536297	0.541218	256566	256345	0.530015
0.536286	0.54121	256591	256346	0.530002
0.536275	0.541201	256593	256346	0.529988
0.536264	0.541193	256596	256347	0.529977
0.536254	0.541184	256597	256347	0.529965
0.536243	0.541176	256578	256348	0.529954
0.536232	0.541168	256563	256348	0.529942
0.536221	0.541159	256549	256348	0.529929
0.536211	0.541151	256531	256349	0.529916
0.5362	0.541142	256519	256349	0.529905
0.536189	0.541134	256524	256349	0.529894
0.536179	0.541126	256501	256349	0.529881
0.536168	0.541117	256471	256350	0.529868
0.536157	0.541109	256501	256350	0.529857
0.536147	0.541101	256508	256350	0.529847
0.536136	0.541092	256511	256350	0.529835
0.536126	0.541084	256498	256351	0.529824
0.536115	0.541076	256504	256351	0.529813
0.536104	0.541067	256492	256351	0.529801
0.536094	0.541059	256490	256351	0.529788
0.536083	0.541051	256489	256352	0.529777
0.536073	0.541042	256480	256352	0.529766
0.536062	0.541034	256493	256352	0.529755
0.536052	0.541026	256494	256352	0.529743
0.536042	0.541018	256487	256352	0.529731
0.536031	0.541009	256467	256353	0.52972
0.536021	0.541001	256475	256353	0.529708
0.53601	0.540993	256503	256353	0.529697
0.536	0.540985	256516	256353	0.529686
0.53599	0.540977	256512	256354	0.529675
0.535979	0.540968	256514	256354	0.529664
0.535969	0.54096	256497	256354	0.529654
0.535959	0.540952	256467	256354	0.529642
0.535948	0.540944	256465	256355	0.52963
0.535938	0.540936	256464	256355	0.529617
0.535928	0.540928	256457	256355	0.529606
0.535917	0.54092	256487	256355	0.529596
0.535907	0.540911	256494	256355	0.529584
0.535897	0.540903	256495	256356	0.529573
0.535887	0.540895	256519	256356	0.529563
0.535876	0.540887	256504	256356	0.529552
0.535866	0.540879	256516	256356	0.52954
0.535856	0.540871	256521	256357	0.529528
0.535846	0.540863	256523	256357	0.529517
0.535836	0.540855	256516	256357	0.529507
0.535826	0.540847	256501	256357	0.529496
0.535816	0.540839	256487	256358	0.529487
0.535805	0.540831	256478	256358	0.529477
0.535795	0.540823	256520	256358	0.529466
0.535785	0.540815	256513	256358	0.529455
0.535775	0.540807	256531	256358	0.529444
0.535765	0.540799	256495	256359	0.529432
0.535755	0.540791	256494	256359	0.529421
0.535745	0.540783	256499	256359	0.52941
0.535735	0.540775	256500	256359	0.529399
0.535725	0.540767	256530	256360	0.529389
0.535715	0.540759	256543	256360	0.529378
0.535705	0.540751	256535	256360	0.529367
0.535695	0.540743	256525	256360	0.529356
0.535685	0.540735	256544	256361	0.529347
0.535676	0.540728	256539	256361	0.529337
0.535666	0.54072	256515	256361	0.529327
0.535656	0.540712	256501	256361	0.529316
0.535646	0.540704	256480	256362	0.529305
0.535636	0.540696	256474	256362	0.529294
0.535626	0.540688	256478	256362	0.529285
0.535616	0.54068	256467	256362	0.529276
0.535607	0.540673	256480	256362	0.529265
0.535597	0.540665	256499	256363	0.529256
0.535587	0.540657	256497	256363	0.529248
0.535577	0.540649	256483	256363	0.529238
0.535568	0.540641	256484	256363	0.529227
0.535558	0.540634	256479	256363	0.529216
0.535548	0.540626	256477	256363	0.529206
0.535538	0.540618	256484	256364	0.529195
0.535529	0.54061	256497	256364	0.529185
0.535519	0.540602	256495	256364	0.529175
0.535509	0.540595	256510	256364	0.529166
0.5355	0.540587	256489	256364	0.529155
0.53549	0.540579	256486	256365	0.529145
0.535481	0.540572	256479	256365	0.529135
0.535471	0.540564	256482	256365	0.529126
0.535461	0.540556	256491	256365	0.529116
0.535452	0.540548	256506	256365	0.529106
0.535442	0.540541	256480	256366	0.529095
0.535433	0.540533	256472	256366	0.529085
